id,name,review_count,category_alias,rating,latitude,longitude,delivery,pickup,restaurant_reservation,price,city,zip_code,country,state,distance,italian,breakfast_brunch,newamerican,pizza,tradamerican,sandwiches,chinese,bars,japanese,mexican,seafood,delis,coffee,salad,mediterranean,french,indpak,thai,asianfusion,korean,latin,desserts,bakeries,italian,breakfast_brunch,newamerican,pizza,tradamerican,sandwiches,chinese,bars,japanese,mexican,seafood,delis,coffee,salad,mediterranean,french,indpak,thai,asianfusion,korean,latin,desserts,bakeries
CcxreLJbZsO6Z775-hMWpw,St Tropez West Village,151,"wine_bars,french,tapasmallplates",4.5,40.73704,-74.00386,1,1,0,2,New York,10014,US,NY,503.56724353344583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
Hv_jHNuw63oO-jtNXuWDVQ,Spunto,438,"pizza,italian",4.0,40.729758399999994,-74.0046303,1,1,0,2,New York,10014,US,NY,502.3537711383913,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
L9GlASdPU4rZEc3FWCsE8Q,Wogies Bar & Grill,316,"bars,tradamerican",4.0,40.73539,-74.00057,1,1,0,2,New York,10014,US,NY,635.7929008203058,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
rFhI8Gedy7XQksVD-ixOHw,Oppa,121,"bars,karaoke,tapasmallplates",4.0,40.731826,-74.00134399999999,1,1,0,2,New York,10014,US,NY,576.1390744055142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
h9rymMeMUMOxQ9d93U0YDg,Baker & Co,622,"italian,breakfast_brunch,wine_bars",4.0,40.731342299999994,-74.00289959999999,1,1,0,2,New York,10014,US,NY,480.9528734233497,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
kvIrv1akLm08kxd44ciicA,Blenheim,217,newamerican,3.5,40.737716,-74.004005,1,1,0,3,New York,10014,US,NY,553.1485199022643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
mVaslo987DCd3YC_0FtWxA,Mole,432,"mexican,bars",3.5,40.73822,-74.00524,1,1,0,2,New York,10014,US,NY,551.6577090595706,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
F622poZMX_mk1eoSoUOyaw,"The Biergarten at The Standard, High Line",882,"bars,german,pretzels",3.5,40.740798999999996,-74.00790699999999,0,0,0,2,New York,10014,US,NY,817.751634977399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
g5f6p9jfzB30Mhcu6d5OWA,Petite Boucherie,126,french,4.5,40.73382,-74.00041999999999,1,1,0,3,New York,10014,US,NY,618.9865035185446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
_V7YsDQ4Lb41rqfkuPzm1w,Trattoria Pesce Pasta,233,italian,4.0,40.73115,-74.00319,1,1,0,2,New York,10014,US,NY,473.7158782205021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
15_ODtslmB59M-FxU-mvUQ,Bagatelle,732,"french,mediterranean,cocktailbars",3.5,40.739653999999994,-74.005915,0,0,0,3,New York,10014,US,NY,691.0963065450322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
7uGPAk8ELYABSzZhXhj7tA,Le Gigot,205,french,4.0,40.731409899999996,-74.00197,0,0,0,3,New York,10014,US,NY,553.8861617032311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
UmMANzkKokdXcnwG-zQNIA,BeerZaar,53,"beerbar,wine_bars,tapasmallplates",4.5,40.727509999999995,-74.00341,0,0,0,2,New York,10014,US,NY,768.002123756877,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
m-bEhZKBos1VZabVTg5CKg,Philip Marie,702,"newamerican,wine_bars,seafood",3.5,40.73591,-74.00624,1,1,0,2,New York,10014,US,NY,288.6790896076488,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
sppl_-Hw-UMX5tlTd_0poA,Serafina Meatpacking,295,"italian,pizza",3.0,40.7393803425011,-74.0065133571625,1,1,0,2,New York,10014,US,NY,651.4319445287223,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
lsUw9oApqJUQHp9mO5sfJw,Daddy-O,282,"bars,tradamerican,hotdog",3.5,40.7304,-74.00418,1,1,0,2,New York,10014,US,NY,468.8054486589873,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
88chH08uwM1Zwsp84sv75A,Cocu,130,"chickenshop,hotdogs,chicken_wings",4.5,40.730140000000006,-74.0027099,1,1,0,2,New York,10014,US,NY,583.0174075321704,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
WueXPnaTvM_R5UuPjxbbQw,Amber West Village,207,"sushi,asianfusion,cocktailbars",3.5,40.733165,-74.006958,1,1,0,2,New York,10014,US,NY,85.43796088998926,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
FavssEgZjXFi2unEXePkVQ,Tacombi - Bleecker Street,369,"mexican,juicebars,sandwiches",4.0,40.731120000000004,-74.00272,1,1,0,2,New York,10014,US,NY,505.61549671403014,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
qBUaXlExzI85xpykKw8e6A,Panca,380,peruvian,3.5,40.732803940773,-74.0033517032862,1,1,0,2,New York,10014,US,NY,369.3699912560469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
H8qcX7MNNnC1bqE0LnIhKg,SIMÒ PIZZA,128,pizza,4.5,40.7392597584612,-74.0088130692187,1,1,0,1,New York,10014,US,NY,635.5029484253009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
1UqrqRx_35w87pQeg17Gqg,El Toro Blanco,389,"mexican,cocktailbars,venues",3.5,40.72902,-74.00277,1,1,0,2,New York,10014,US,NY,658.3528793610279,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
YJnxQvkqwAiWfqUFlAnE0Q,STK Rooftop,224,"steak,cocktailbars,venues",3.5,40.73988,-74.0072,0,0,0,3,New York,10014,US,NY,689.6624645347273,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
wq43ljNSuSMG81qKHE7YpQ,Sant Ambroeus West Village,245,"italian,coffee",3.5,40.735428000000006,-74.00314200000001,1,1,0,3,New York,10014,US,NY,439.6574105977732,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
N5UY113nNpeKdLPv0cbMjQ,The Wild Son,479,"newamerican,cocktailbars,breakfast_brunch",4.5,40.74073,-74.00836,1,1,0,2,New York,10014,US,NY,796.7199779435805,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
R-dUNNbtE0gJtK5iYjARJA,Ramen Thukpa,239,ramen,4.0,40.731970000000004,-74.00398,1,1,0,2,New York,10014,US,NY,364.8361421627658,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
92m23CB9r9XrPFK7_7-SmQ,Flip'n Toss,170,"newamerican,burgers",4.5,40.73341,-74.00364,1,1,0,2,New York,10014,US,NY,348.69916531927737,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
mk3UxnO9MQlJMsr_mMG9yQ,Numero 28 Pizzeria - West Village,474,"pizza,italian",4.0,40.73012,-74.00275,1,1,0,2,New York,10014,US,NY,574.7768724196924,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
AuP8EFpM6itg2jfPFmnuJQ,Dig,259,newamerican,4.0,40.7276592,-74.0071263,1,0,0,2,New York,10014,US,NY,662.7546939423208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
kuSkLiSq9gHuytBBOOYeeQ,La Ripaille,115,french,3.5,40.73728,-74.00591,0,0,0,3,New York,10014,US,NY,434.1565197618309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
9FjGW7u1iTyFUDpJt-Ql9Q,Tue Thai Restaurant,350,thai,3.5,40.73387,-73.99979990000001,1,1,0,2,New York,10014,US,NY,660.2899140320596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
2dkrCgx3h8hPRdkoj0QJjw,brodo Broth Co.,29,"soup,gluten_free",4.0,40.73288,-74.00625,1,1,0,1,New York,10014,US,NY,159.19700199802483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
IS94JDTcq_WedBcj6P4qpQ,Sushi on Jones,145,"sushi,japanese",4.0,40.733990000000006,-74.00418,0,0,0,3,New York,10014,US,NY,307.3135069860885,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
PMp7WlHIXQUnej-Ds1jRfw,Blind Tiger Ale House,887,"tradamerican,pubs",4.0,40.731926,-74.00322299999999,0,0,0,2,New York,10014,US,NY,425.8270486819018,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
w2Bt2DkJu7tiX2KzqlO0NQ,Bar Sardine,231,"newamerican,cocktailbars",4.0,40.7343842119037,-74.0027010019169,0,0,0,2,New York,10014,US,NY,435.80830577863634,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
_jX0YO1PykUrRKCLo0WxIw,omakase room by maaser,97,"sushi,japanese",4.5,40.733205,-74.003923,0,0,0,4,New York,10014,US,NY,326.9835911344302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
uucP1LoFyamFS0qDwgMXbg,Ghandi Cafe,392,"indpak,desserts,beer_and_wine",4.0,40.73194,-74.0033,1,1,0,2,New York,10014,US,NY,429.3568572592336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
66T7rXIZvcVg7XicY6QObg,Oscar's Place,205,"modern_european,breakfast_brunch,british",4.5,40.7318649,-74.00640109999999,1,1,0,2,New York,10014,US,NY,232.06109712218426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
cg5owNR9GUMiE-8ztXRHHg,North Fork Restaurant,80,"newamerican,breakfast_brunch,wine_bars",4.0,40.733090000000004,-74.00571,1,1,0,2,New York,10014,US,NY,185.6077617391504,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
g-q-kRxdn2zh2oWOY-jKTQ,Anfora,181,"wine_bars,tapasmallplates,cocktailbars",4.0,40.73789,-74.00408,1,1,0,2,New York,10014,US,NY,571.8249475803971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
41lYGMnCGfX4ZDZEWmgHTw,Cafe Clover,307,"tradamerican,breakfast_brunch,cocktailbars",3.5,40.7295313881459,-74.0027698391672,1,1,0,3,New York,10014,US,NY,618.0964642705471,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
J5t1FfticGyQIZr5tBYqGg,Shake Shack - New York,73,burgers,4.0,40.72899,-74.00545,1,0,0,2,New York,10014,US,NY,546.0549160729144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
Pm-thVYtl3RWC0m3y_AeWg,Sugar Factory,1626,"desserts,candy,tradamerican",3.5,40.7406790282835,-74.007317025142,0,0,0,3,New York,10014,US,NY,788.1152998980058,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
35zXShgl22ax__nMLG7z5Q,Kumo Sushi,525,"japanese,sushi,buffets",3.5,40.73175,-74.00354,1,1,0,2,New York,10014,US,NY,411.0920781249436,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
rKeUUuD4s0e6igmxTqbFnA,Coco J'adore,118,"french,venues,cocktailbars",4.0,40.739606200000004,-74.005997,0,0,0,3,New York,10014,US,NY,694.6791588115512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
_3Y-noVstRBNm_KgHykzMQ,Rivoli Pizza II,30,pizza,3.5,40.7330896548357,-74.0065250918269,1,1,0,1,New York,10014,US,NY,119.13749226487448,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
HPZ1K623Ve_yR6DLY4UbQA,White Horse Tavern,389,"pubs,burgers",2.5,40.7357,-74.00616,1,1,0,2,New York,10014,US,NY,264.99540351819473,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
E5Jd2NvkcDh8Yrd_drtoEA,Wafels and Dinges,18,"belgian,waffles,breakfast_brunch",3.0,40.73294,-74.01001,1,1,0,1,New York,10014,US,NY,257.3196317969582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
7oNuDMESKejMgJFlkQwxmQ,Avena Downtown,67,"italian,wine_bars",4.5,40.7289,-74.00216,0,0,0,3,New York,10014,US,NY,704.2670940158864,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
bDx0oXgxO0Cy8uH_NbsE9w,Moustache,368,"mideastern,pizza,sandwiches",4.0,40.732354551640796,-74.0052938207627,1,1,0,2,New York,10014,US,NY,250.29742029196152,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
yx_VkPE7FRV_Hk8ay9WPgA,Common Ground,111,"bars,mexican",3.0,40.7395,-74.00726,0,0,0,3,New York,10014,US,NY,665.9103240744864,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
494DAWwlhSjkh8QLtiGP1g,Orient Express Cocktail Bar,118,"mediterranean,cocktailbars,tapasmallplates",3.5,40.73573,-74.00746,0,0,0,2,New York,10014,US,NY,252.18826561422074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
2ajolU30h6rq66lm-qU1_w,Automatic Slims,93,"bars,tradamerican,mexican",3.5,40.73632,-74.00816999999999,0,0,0,2,New York,10014,US,NY,304.32360349962374,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
G6zVjf98xwxYqi_DhnihYQ,Dominique Ansel Kitchen,557,"bakeries,breakfast_brunch,beerbar",4.0,40.7347984313965,-74.00189208984379,0,0,0,2,New York,10014,US,NY,511.9921018815972,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
c7QVJ979-HO-RPnqIFGO7w,Due West,90,"bars,breakfast_brunch,tradamerican",4.0,40.7343,-74.00322,0,0,0,3,New York,10014,US,NY,390.19532403178965,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
kMljfja7weqfl_lzspjzHA,Cafe Cluny,719,"breakfast_brunch,french,newamerican",4.0,40.737384999999996,-74.003966,1,1,0,3,New York,10014,US,NY,528.9832691335339,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
Ly-0vKFgGSn9PsHsPEk5gw,Tio Pepe,440,"spanish,breakfast_brunch,seafood",3.5,40.732006072998,-74.00164794921879,1,1,0,2,New York,10014,US,NY,545.313602330646,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
rVqKNX74JsYcNL3X0QDrkA,Downtown Galway Hooker,167,"irish,pubs,venues",3.0,40.7345749805956,-74.002009,1,1,0,2,New York,10014,US,NY,497.26374704563864,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
Sk-mHDPvuvlCjT1BGKoH4w,Otto's Tacos,312,"salad,tacos,hotdogs",4.0,40.73454,-74.00206,1,1,0,1,New York,10014,US,NY,490.6149622037882,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
nI9a2XEe0kM6sEBZr-gxXg,Three Owls Market,24,"cafes,delis",4.0,40.73887,-74.0082,1,1,0,2,New York,10014,US,NY,589.3467441923364,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.095,0.114,0.114,0.068,0.06,0.043,0.019,0.06,0.038,0.054,0.046,0.027,0.043,0.033,0.033,0.06,0.011,0.011,0.022,0.005,0.003,0.024,0.019
